,Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
45667,2020-05-03,China,Guizhou,147,145.0,2
45668,2020-05-04,China,Guizhou,147,145.0,2
45669,2020-05-05,China,Guizhou,147,145.0,2
45670,2020-05-06,China,Guizhou,147,145.0,2
45671,2020-05-07,China,Guizhou,147,145.0,2
45672,2020-05-08,China,Guizhou,147,145.0,2
45673,2020-05-09,China,Guizhou,147,145.0,2
45674,2020-05-10,China,Guizhou,147,145.0,2
45675,2020-05-11,China,Guizhou,147,145.0,2
45676,2020-05-12,China,Guizhou,147,145.0,2
45677,2020-05-13,China,Guizhou,147,145.0,2
45678,2020-05-14,China,Guizhou,147,145.0,2
45679,2020-05-15,China,Guizhou,147,145.0,2
45680,2020-05-16,China,Guizhou,147,145.0,2
46266,2020-01-22,China,Hainan,4,0.0,0
46267,2020-01-23,China,Hainan,5,0.0,0
46268,2020-01-24,China,Hainan,8,0.0,0
46269,2020-01-25,China,Hainan,19,0.0,0
46270,2020-01-26,China,Hainan,22,0.0,0
46271,2020-01-27,China,Hainan,33,0.0,1
46272,2020-01-28,China,Hainan,40,0.0,1
46273,2020-01-29,China,Hainan,43,0.0,1
46274,2020-01-30,China,Hainan,46,1.0,1
46275,2020-01-31,China,Hainan,52,1.0,1
46276,2020-02-01,China,Hainan,62,1.0,1
46277,2020-02-02,China,Hainan,64,4.0,1
46278,2020-02-03,China,Hainan,72,4.0,1
46279,2020-02-04,China,Hainan,80,5.0,1
46280,2020-02-05,China,Hainan,99,5.0,1
46281,2020-02-06,China,Hainan,106,8.0,1
46282,2020-02-07,China,Hainan,117,10.0,2
46283,2020-02-08,China,Hainan,124,14.0,2
46284,2020-02-09,China,Hainan,131,19.0,3
46285,2020-02-10,China,Hainan,138,19.0,3
46286,2020-02-11,China,Hainan,144,20.0,3
46287,2020-02-12,China,Hainan,157,27.0,4
46288,2020-02-13,China,Hainan,157,30.0,4
46289,2020-02-14,China,Hainan,159,43.0,4
46290,2020-02-15,China,Hainan,162,39.0,4
46291,2020-02-16,China,Hainan,162,52.0,4
46292,2020-02-17,China,Hainan,163,59.0,4
46293,2020-02-18,China,Hainan,163,79.0,4
46294,2020-02-19,China,Hainan,168,84.0,4
46295,2020-02-20,China,Hainan,168,86.0,4
46296,2020-02-21,China,Hainan,168,95.0,4
46297,2020-02-22,China,Hainan,168,104.0,4
46298,2020-02-23,China,Hainan,168,106.0,5
46299,2020-02-24,China,Hainan,168,116.0,5
46300,2020-02-25,China,Hainan,168,124.0,5
46301,2020-02-26,China,Hainan,168,129.0,5
46302,2020-02-27,China,Hainan,168,131.0,5
46303,2020-02-28,China,Hainan,168,133.0,5
46304,2020-02-29,China,Hainan,168,148.0,5
46305,2020-03-01,China,Hainan,168,149.0,5
46306,2020-03-02,China,Hainan,168,151.0,5
46307,2020-03-03,China,Hainan,168,155.0,5
46308,2020-03-04,China,Hainan,168,158.0,5
46309,2020-03-05,China,Hainan,168,158.0,6
46310,2020-03-06,China,Hainan,168,158.0,6
46311,2020-03-07,China,Hainan,168,158.0,6
46312,2020-03-08,China,Hainan,168,159.0,6
46313,2020-03-09,China,Hainan,168,159.0,6
46314,2020-03-10,China,Hainan,168,159.0,6
46315,2020-03-11,China,Hainan,168,159.0,6
46316,2020-03-12,China,Hainan,168,160.0,6
46317,2020-03-13,China,Hainan,168,160.0,6
46318,2020-03-14,China,Hainan,168,160.0,6
46319,2020-03-15,China,Hainan,168,160.0,6
46320,2020-03-16,China,Hainan,168,161.0,6
46321,2020-03-17,China,Hainan,168,161.0,6
46322,2020-03-18,China,Hainan,168,161.0,6
46323,2020-03-19,China,Hainan,168,161.0,6
46324,2020-03-20,China,Hainan,168,161.0,6
46325,2020-03-21,China,Hainan,168,161.0,6
46326,2020-03-22,China,Hainan,168,161.0,6
46327,2020-03-23,China,Hainan,168,161.0,6
46328,2020-03-24,China,Hainan,168,168.0,6
46329,2020-03-25,China,Hainan,168,168.0,6
46330,2020-03-26,China,Hainan,168,168.0,6
46331,2020-03-27,China,Hainan,168,168.0,6
46332,2020-03-28,China,Hainan,168,168.0,6
46333,2020-03-29,China,Hainan,168,168.0,6
46334,2020-03-30,China,Hainan,168,168.0,6
46335,2020-03-31,China,Hainan,168,168.0,6
46336,2020-04-01,China,Hainan,168,168.0,6
46337,2020-04-02,China,Hainan,168,162.0,6
46338,2020-04-03,China,Hainan,168,162.0,6
46339,2020-04-04,China,Hainan,168,162.0,6
46340,2020-04-05,China,Hainan,168,162.0,6
46341,2020-04-06,China,Hainan,168,162.0,6
46342,2020-04-07,China,Hainan,168,162.0,6
46343,2020-04-08,China,Hainan,168,162.0,6
46344,2020-04-09,China,Hainan,168,162.0,6
46345,2020-04-10,China,Hainan,168,162.0,6
46346,2020-04-11,China,Hainan,168,162.0,6
46347,2020-04-12,China,Hainan,168,162.0,6
46348,2020-04-13,China,Hainan,168,162.0,6
46349,2020-04-14,China,Hainan,168,162.0,6
46350,2020-04-15,China,Hainan,168,162.0,6
46351,2020-04-16,China,Hainan,168,162.0,6
46352,2020-04-17,China,Hainan,168,162.0,6
46353,2020-04-18,China,Hainan,168,162.0,6
46354,2020-04-19,China,Hainan,168,162.0,6
46355,2020-04-20,China,Hainan,168,162.0,6
46356,2020-04-21,China,Hainan,168,162.0,6
46357,2020-04-22,China,Hainan,168,162.0,6
46358,2020-04-23,China,Hainan,168,162.0,6
46359,2020-04-24,China,Hainan,168,162.0,6
46360,2020-04-25,China,Hainan,168,162.0,6
46361,2020-04-26,China,Hainan,168,162.0,6
46362,2020-04-27,China,Hainan,168,162.0,6
46363,2020-04-28,China,Hainan,168,162.0,6
46364,2020-04-29,China,Hainan,168,162.0,6
46365,2020-04-30,China,Hainan,168,162.0,6
46366,2020-05-01,China,Hainan,168,162.0,6
46367,2020-05-02,China,Hainan,168,162.0,6
46368,2020-05-03,China,Hainan,168,162.0,6
46369,2020-05-04,China,Hainan,168,162.0,6
46370,2020-05-05,China,Hainan,168,162.0,6
46371,2020-05-06,China,Hainan,168,162.0,6
46372,2020-05-07,China,Hainan,168,162.0,6
46373,2020-05-08,China,Hainan,168,162.0,6
46374,2020-05-09,China,Hainan,168,162.0,6
46375,2020-05-10,China,Hainan,168,162.0,6
46376,2020-05-11,China,Hainan,168,162.0,6
46377,2020-05-12,China,Hainan,168,162.0,6
46378,2020-05-13,China,Hainan,168,162.0,6
46379,2020-05-14,China,Hainan,168,162.0,6
46380,2020-05-15,China,Hainan,169,162.0,6
46381,2020-05-16,China,Hainan,169,162.0,6
46967,2020-01-22,China,Hebei,1,0.0,0
46968,2020-01-23,China,Hebei,1,0.0,1
46969,2020-01-24,China,Hebei,2,0.0,1
46970,2020-01-25,China,Hebei,8,0.0,1
46971,2020-01-26,China,Hebei,13,0.0,1
46972,2020-01-27,China,Hebei,18,0.0,1
46973,2020-01-28,China,Hebei,33,0.0,1
46974,2020-01-29,China,Hebei,48,0.0,1
46975,2020-01-30,China,Hebei,65,0.0,1
46976,2020-01-31,China,Hebei,82,0.0,1
46977,2020-02-01,China,Hebei,96,0.0,1
46978,2020-02-02,China,Hebei,104,3.0,1
46979,2020-02-03,China,Hebei,113,3.0,1
46980,2020-02-04,China,Hebei,126,4.0,1
46981,2020-02-05,China,Hebei,135,6.0,1
46982,2020-02-06,China,Hebei,157,13.0,1
46983,2020-02-07,China,Hebei,172,22.0,1
46984,2020-02-08,China,Hebei,195,30.0,1
46985,2020-02-09,China,Hebei,206,34.0,2
46986,2020-02-10,China,Hebei,218,41.0,2
46987,2020-02-11,China,Hebei,239,48.0,2
46988,2020-02-12,China,Hebei,251,54.0,2
46989,2020-02-13,China,Hebei,265,68.0,3
46990,2020-02-14,China,Hebei,283,87.0,3
46991,2020-02-15,China,Hebei,291,101.0,3
46992,2020-02-16,China,Hebei,300,105.0,3
46993,2020-02-17,China,Hebei,301,122.0,3
46994,2020-02-18,China,Hebei,306,136.0,4
46995,2020-02-19,China,Hebei,306,152.0,4
46996,2020-02-20,China,Hebei,307,169.0,5
46997,2020-02-21,China,Hebei,308,184.0,5
46998,2020-02-22,China,Hebei,309,203.0,6
46999,2020-02-23,China,Hebei,311,219.0,6
47000,2020-02-24,China,Hebei,311,234.0,6
47001,2020-02-25,China,Hebei,311,248.0,6
47002,2020-02-26,China,Hebei,312,261.0,6
47003,2020-02-27,China,Hebei,317,274.0,6
47004,2020-02-28,China,Hebei,318,277.0,6
47005,2020-02-29,China,Hebei,318,282.0,6
47006,2020-03-01,China,Hebei,318,294.0,6
47007,2020-03-02,China,Hebei,318,296.0,6
47008,2020-03-03,China,Hebei,318,300.0,6
47009,2020-03-04,China,Hebei,318,301.0,6
47010,2020-03-05,China,Hebei,318,304.0,6
47011,2020-03-06,China,Hebei,318,305.0,6
47012,2020-03-07,China,Hebei,318,307.0,6
47013,2020-03-08,China,Hebei,318,307.0,6
47014,2020-03-09,China,Hebei,318,307.0,6
47015,2020-03-10,China,Hebei,318,307.0,6
47016,2020-03-11,China,Hebei,318,307.0,6
47017,2020-03-12,China,Hebei,318,308.0,6
47018,2020-03-13,China,Hebei,318,310.0,6
47019,2020-03-14,China,Hebei,318,310.0,6
47020,2020-03-15,China,Hebei,318,310.0,6
47021,2020-03-16,China,Hebei,318,310.0,6
47022,2020-03-17,China,Hebei,318,310.0,6
47023,2020-03-18,China,Hebei,318,310.0,6
47024,2020-03-19,China,Hebei,318,310.0,6
47025,2020-03-20,China,Hebei,318,310.0,6
47026,2020-03-21,China,Hebei,318,310.0,6
47027,2020-03-22,China,Hebei,319,310.0,6
47028,2020-03-23,China,Hebei,319,310.0,6
47029,2020-03-24,China,Hebei,319,310.0,6
47030,2020-03-25,China,Hebei,319,310.0,6
47031,2020-03-26,China,Hebei,319,310.0,6
47032,2020-03-27,China,Hebei,319,310.0,6
47033,2020-03-28,China,Hebei,319,310.0,6
47034,2020-03-29,China,Hebei,319,310.0,6
47035,2020-03-30,China,Hebei,321,310.0,6
47036,2020-03-31,China,Hebei,321,310.0,6
47037,2020-04-01,China,Hebei,323,310.0,6
47038,2020-04-02,China,Hebei,325,310.0,6
47039,2020-04-03,China,Hebei,326,310.0,6
47040,2020-04-04,China,Hebei,326,310.0,6
47041,2020-04-05,China,Hebei,327,310.0,6
47042,2020-04-06,China,Hebei,327,310.0,6
47043,2020-04-07,China,Hebei,327,312.0,6
47044,2020-04-08,China,Hebei,327,312.0,6
47045,2020-04-09,China,Hebei,327,313.0,6
47046,2020-04-10,China,Hebei,327,313.0,6
47047,2020-04-11,China,Hebei,327,313.0,6
47048,2020-04-12,China,Hebei,327,313.0,6
47049,2020-04-13,China,Hebei,327,313.0,6
47050,2020-04-14,China,Hebei,327,314.0,6
47051,2020-04-15,China,Hebei,327,314.0,6
47052,2020-04-16,China,Hebei,328,315.0,6
47053,2020-04-17,China,Hebei,328,316.0,6
47054,2020-04-18,China,Hebei,328,316.0,6
47055,2020-04-19,China,Hebei,328,316.0,6
47056,2020-04-20,China,Hebei,328,317.0,6
47057,2020-04-21,China,Hebei,328,317.0,6
47058,2020-04-22,China,Hebei,328,317.0,6
47059,2020-04-23,China,Hebei,328,317.0,6
47060,2020-04-24,China,Hebei,328,318.0,6
47061,2020-04-25,China,Hebei,328,318.0,6
47062,2020-04-26,China,Hebei,328,318.0,6
47063,2020-04-27,China,Hebei,328,318.0,6
47064,2020-04-28,China,Hebei,328,318.0,6
47065,2020-04-29,China,Hebei,328,318.0,6
47066,2020-04-30,China,Hebei,328,318.0,6
47067,2020-05-01,China,Hebei,328,318.0,6
47068,2020-05-02,China,Hebei,328,318.0,6
47069,2020-05-03,China,Hebei,328,318.0,6
47070,2020-05-04,China,Hebei,328,320.0,6
47071,2020-05-05,China,Hebei,328,320.0,6
47072,2020-05-06,China,Hebei,328,320.0,6
47073,2020-05-07,China,Hebei,328,320.0,6
47074,2020-05-08,China,Hebei,328,320.0,6
47075,2020-05-09,China,Hebei,328,321.0,6
47076,2020-05-10,China,Hebei,328,321.0,6
47077,2020-05-11,China,Hebei,328,321.0,6
47078,2020-05-12,China,Hebei,328,321.0,6
47079,2020-05-13,China,Hebei,328,321.0,6
47080,2020-05-14,China,Hebei,328,321.0,6
47081,2020-05-15,China,Hebei,328,321.0,6
47082,2020-05-16,China,Hebei,328,321.0,6
47668,2020-01-22,China,Heilongjiang,0,0.0,0
47669,2020-01-23,China,Heilongjiang,2,0.0,0
47670,2020-01-24,China,Heilongjiang,4,0.0,1
47671,2020-01-25,China,Heilongjiang,9,0.0,1
47672,2020-01-26,China,Heilongjiang,15,0.0,1
47673,2020-01-27,China,Heilongjiang,21,0.0,1
47674,2020-01-28,China,Heilongjiang,33,0.0,1
47675,2020-01-29,China,Heilongjiang,38,0.0,1
47676,2020-01-30,China,Heilongjiang,44,0.0,2
47677,2020-01-31,China,Heilongjiang,59,0.0,2
47678,2020-02-01,China,Heilongjiang,80,2.0,2
47679,2020-02-02,China,Heilongjiang,95,2.0,2
47680,2020-02-03,China,Heilongjiang,121,2.0,2
47681,2020-02-04,China,Heilongjiang,155,4.0,2
47682,2020-02-05,China,Heilongjiang,190,7.0,2
47683,2020-02-06,China,Heilongjiang,227,8.0,3
47684,2020-02-07,China,Heilongjiang,277,12.0,3
47685,2020-02-08,China,Heilongjiang,295,13.0,5
47686,2020-02-09,China,Heilongjiang,307,14.0,6
47687,2020-02-10,China,Heilongjiang,331,30.0,7
47688,2020-02-11,China,Heilongjiang,360,28.0,8
47689,2020-02-12,China,Heilongjiang,378,31.0,8
47690,2020-02-13,China,Heilongjiang,395,33.0,9
47691,2020-02-14,China,Heilongjiang,419,47.0,11
47692,2020-02-15,China,Heilongjiang,425,68.0,11
47693,2020-02-16,China,Heilongjiang,445,79.0,11
47694,2020-02-17,China,Heilongjiang,457,85.0,11
47695,2020-02-18,China,Heilongjiang,464,111.0,11
47696,2020-02-19,China,Heilongjiang,470,120.0,12
47697,2020-02-20,China,Heilongjiang,476,136.0,12
47698,2020-02-21,China,Heilongjiang,479,175.0,12
47699,2020-02-22,China,Heilongjiang,479,204.0,12
47700,2020-02-23,China,Heilongjiang,480,222.0,12
47701,2020-02-24,China,Heilongjiang,480,227.0,12
47702,2020-02-25,China,Heilongjiang,480,243.0,12
47703,2020-02-26,China,Heilongjiang,480,249.0,12
47704,2020-02-27,China,Heilongjiang,480,270.0,13
47705,2020-02-28,China,Heilongjiang,480,283.0,13
47706,2020-02-29,China,Heilongjiang,480,301.0,13
47707,2020-03-01,China,Heilongjiang,480,342.0,13
47708,2020-03-02,China,Heilongjiang,480,356.0,13
47709,2020-03-03,China,Heilongjiang,480,366.0,13
47710,2020-03-04,China,Heilongjiang,480,373.0,13
47711,2020-03-05,China,Heilongjiang,481,379.0,13
47712,2020-03-06,China,Heilongjiang,481,396.0,13
47713,2020-03-07,China,Heilongjiang,481,403.0,13
47714,2020-03-08,China,Heilongjiang,481,412.0,13
47715,2020-03-09,China,Heilongjiang,481,430.0,13
47716,2020-03-10,China,Heilongjiang,481,434.0,13
47717,2020-03-11,China,Heilongjiang,482,436.0,13
47718,2020-03-12,China,Heilongjiang,482,441.0,13
47719,2020-03-13,China,Heilongjiang,482,446.0,13
47720,2020-03-14,China,Heilongjiang,482,447.0,13
47721,2020-03-15,China,Heilongjiang,482,453.0,13
47722,2020-03-16,China,Heilongjiang,482,455.0,13
47723,2020-03-17,China,Heilongjiang,482,456.0,13
47724,2020-03-18,China,Heilongjiang,482,459.0,13
47725,2020-03-19,China,Heilongjiang,483,460.0,13
47726,2020-03-20,China,Heilongjiang,484,463.0,13
47727,2020-03-21,China,Heilongjiang,484,463.0,13
47728,2020-03-22,China,Heilongjiang,484,466.0,13
47729,2020-03-23,China,Heilongjiang,484,465.0,13
47730,2020-03-24,China,Heilongjiang,484,468.0,13
47731,2020-03-25,China,Heilongjiang,484,468.0,13
47732,2020-03-26,China,Heilongjiang,484,469.0,13
47733,2020-03-27,China,Heilongjiang,484,469.0,13
47734,2020-03-28,China,Heilongjiang,484,469.0,13
47735,2020-03-29,China,Heilongjiang,484,469.0,13
47736,2020-03-30,China,Heilongjiang,484,469.0,13
47737,2020-03-31,China,Heilongjiang,484,469.0,13
47738,2020-04-01,China,Heilongjiang,484,469.0,13
47739,2020-04-02,China,Heilongjiang,488,469.0,13
47740,2020-04-03,China,Heilongjiang,489,469.0,13
47741,2020-04-04,China,Heilongjiang,491,469.0,13
47742,2020-04-05,China,Heilongjiang,504,469.0,13
47743,2020-04-06,China,Heilongjiang,524,469.0,13
47744,2020-04-07,China,Heilongjiang,544,469.0,13
47745,2020-04-08,China,Heilongjiang,569,470.0,13
47746,2020-04-09,China,Heilongjiang,609,470.0,13
47747,2020-04-10,China,Heilongjiang,638,470.0,13
47748,2020-04-11,China,Heilongjiang,661,470.0,13
47749,2020-04-12,China,Heilongjiang,684,470.0,13
47750,2020-04-13,China,Heilongjiang,740,470.0,13
47751,2020-04-14,China,Heilongjiang,819,470.0,13
47752,2020-04-15,China,Heilongjiang,841,470.0,13
47753,2020-04-16,China,Heilongjiang,861,471.0,13
47754,2020-04-17,China,Heilongjiang,872,471.0,13
47755,2020-04-18,China,Heilongjiang,892,472.0,13
47756,2020-04-19,China,Heilongjiang,898,472.0,13
47757,2020-04-20,China,Heilongjiang,905,472.0,13
47758,2020-04-21,China,Heilongjiang,913,475.0,13
47759,2020-04-22,China,Heilongjiang,921,479.0,13
47760,2020-04-23,China,Heilongjiang,928,485.0,13
47761,2020-04-24,China,Heilongjiang,930,508.0,13
47762,2020-04-25,China,Heilongjiang,935,511.0,13
47763,2020-04-26,China,Heilongjiang,936,556.0,13
47764,2020-04-27,China,Heilongjiang,939,586.0,13
47765,2020-04-28,China,Heilongjiang,939,587.0,13
47766,2020-04-29,China,Heilongjiang,939,587.0,13
47767,2020-04-30,China,Heilongjiang,944,587.0,13
47768,2020-05-01,China,Heilongjiang,944,605.0,13
47769,2020-05-02,China,Heilongjiang,944,604.0,13
47770,2020-05-03,China,Heilongjiang,944,657.0,13
47771,2020-05-04,China,Heilongjiang,944,719.0,13
47772,2020-05-05,China,Heilongjiang,944,758.0,13
47773,2020-05-06,China,Heilongjiang,944,793.0,13
47774,2020-05-07,China,Heilongjiang,944,815.0,13
47775,2020-05-08,China,Heilongjiang,944,815.0,13
47776,2020-05-09,China,Heilongjiang,944,891.0,13
47777,2020-05-10,China,Heilongjiang,945,904.0,13
47778,2020-05-11,China,Heilongjiang,945,924.0,13
47779,2020-05-12,China,Heilongjiang,945,929.0,13
47780,2020-05-13,China,Heilongjiang,945,930.0,13
47781,2020-05-14,China,Heilongjiang,945,930.0,13
47782,2020-05-15,China,Heilongjiang,945,931.0,13
47783,2020-05-16,China,Heilongjiang,945,932.0,13
48369,2020-01-22,China,Henan,5,0.0,0
48370,2020-01-23,China,Henan,5,0.0,0
48371,2020-01-24,China,Henan,9,0.0,0
48372,2020-01-25,China,Henan,32,0.0,0
48373,2020-01-26,China,Henan,83,0.0,1
48374,2020-01-27,China,Henan,128,0.0,1
48375,2020-01-28,China,Henan,168,0.0,1
48376,2020-01-29,China,Henan,206,1.0,2
48377,2020-01-30,China,Henan,278,2.0,2
48378,2020-01-31,China,Henan,352,3.0,2
48379,2020-02-01,China,Henan,422,3.0,2
48380,2020-02-02,China,Henan,493,10.0,2
48381,2020-02-03,China,Henan,566,16.0,2
48382,2020-02-04,China,Henan,675,27.0,2
48383,2020-02-05,China,Henan,764,47.0,2
48384,2020-02-06,China,Henan,851,56.0,2
48385,2020-02-07,China,Henan,914,86.0,3
48386,2020-02-08,China,Henan,981,116.0,4
48387,2020-02-09,China,Henan,1033,153.0,6
48388,2020-02-10,China,Henan,1073,191.0,6
48389,2020-02-11,China,Henan,1105,218.0,7
48390,2020-02-12,China,Henan,1135,246.0,8
48391,2020-02-13,China,Henan,1169,296.0,10
48392,2020-02-14,China,Henan,1184,357.0,11
48393,2020-02-15,China,Henan,1212,391.0,13
48394,2020-02-16,China,Henan,1231,440.0,13
48395,2020-02-17,China,Henan,1246,509.0,16
48396,2020-02-18,China,Henan,1257,522.0,19
48397,2020-02-19,China,Henan,1262,573.0,19
48398,2020-02-20,China,Henan,1265,637.0,19
48399,2020-02-21,China,Henan,1267,736.0,19
48400,2020-02-22,China,Henan,1270,830.0,19
48401,2020-02-23,China,Henan,1271,868.0,19
48402,2020-02-24,China,Henan,1271,943.0,19
48403,2020-02-25,China,Henan,1271,1002.0,19
48404,2020-02-26,China,Henan,1271,1033.0,19
48405,2020-02-27,China,Henan,1272,1068.0,20
48406,2020-02-28,China,Henan,1272,1112.0,20
48407,2020-02-29,China,Henan,1272,1170.0,21
48408,2020-03-01,China,Henan,1272,1198.0,22
48409,2020-03-02,China,Henan,1272,1205.0,22
48410,2020-03-03,China,Henan,1272,1231.0,22
48411,2020-03-04,China,Henan,1272,1234.0,22
48412,2020-03-05,China,Henan,1272,1239.0,22
48413,2020-03-06,China,Henan,1272,1244.0,22
48414,2020-03-07,China,Henan,1272,1244.0,22
48415,2020-03-08,China,Henan,1272,1247.0,22
48416,2020-03-09,China,Henan,1272,1247.0,22
48417,2020-03-10,China,Henan,1272,1247.0,22
48418,2020-03-11,China,Henan,1273,1249.0,22
48419,2020-03-12,China,Henan,1273,1249.0,22
48420,2020-03-13,China,Henan,1273,1249.0,22
48421,2020-03-14,China,Henan,1273,1250.0,22
48422,2020-03-15,China,Henan,1273,1250.0,22
48423,2020-03-16,China,Henan,1273,1250.0,22
48424,2020-03-17,China,Henan,1273,1250.0,22
48425,2020-03-18,China,Henan,1273,1250.0,22
48426,2020-03-19,China,Henan,1273,1250.0,22
48427,2020-03-20,China,Henan,1273,1250.0,22
48428,2020-03-21,China,Henan,1273,1250.0,22
48429,2020-03-22,China,Henan,1274,1250.0,22
48430,2020-03-23,China,Henan,1274,1250.0,22
48431,2020-03-24,China,Henan,1274,1250.0,22
48432,2020-03-25,China,Henan,1274,1250.0,22
48433,2020-03-26,China,Henan,1275,1250.0,22
48434,2020-03-27,China,Henan,1275,1250.0,22
48435,2020-03-28,China,Henan,1275,1251.0,22
48436,2020-03-29,China,Henan,1276,1251.0,22
48437,2020-03-30,China,Henan,1276,1251.0,22
48438,2020-03-31,China,Henan,1276,1251.0,22
48439,2020-04-01,China,Henan,1276,1251.0,22
48440,2020-04-02,China,Henan,1276,1251.0,22
48441,2020-04-03,China,Henan,1276,1251.0,22
48442,2020-04-04,China,Henan,1276,1251.0,22
48443,2020-04-05,China,Henan,1276,1251.0,22
48444,2020-04-06,China,Henan,1276,1252.0,22
48445,2020-04-07,China,Henan,1276,1252.0,22
48446,2020-04-08,China,Henan,1276,1252.0,22
48447,2020-04-09,China,Henan,1276,1252.0,22
48448,2020-04-10,China,Henan,1276,1252.0,22
48449,2020-04-11,China,Henan,1276,1252.0,22
48450,2020-04-12,China,Henan,1276,1253.0,22
48451,2020-04-13,China,Henan,1276,1253.0,22
48452,2020-04-14,China,Henan,1276,1254.0,22
48453,2020-04-15,China,Henan,1276,1254.0,22
48454,2020-04-16,China,Henan,1276,1254.0,22
48455,2020-04-17,China,Henan,1276,1254.0,22
48456,2020-04-18,China,Henan,1276,1254.0,22
48457,2020-04-19,China,Henan,1276,1254.0,22
48458,2020-04-20,China,Henan,1276,1254.0,22
48459,2020-04-21,China,Henan,1276,1254.0,22
48460,2020-04-22,China,Henan,1276,1254.0,22
48461,2020-04-23,China,Henan,1276,1254.0,22
48462,2020-04-24,China,Henan,1276,1254.0,22
48463,2020-04-25,China,Henan,1276,1254.0,22
48464,2020-04-26,China,Henan,1276,1254.0,22
48465,2020-04-27,China,Henan,1276,1254.0,22
48466,2020-04-28,China,Henan,1276,1254.0,22
48467,2020-04-29,China,Henan,1276,1254.0,22
48468,2020-04-30,China,Henan,1276,1254.0,22
48469,2020-05-01,China,Henan,1276,1254.0,22
48470,2020-05-02,China,Henan,1276,1254.0,22
48471,2020-05-03,China,Henan,1276,1254.0,22
48472,2020-05-04,China,Henan,1276,1254.0,22
48473,2020-05-05,China,Henan,1276,1254.0,22
48474,2020-05-06,China,Henan,1276,1254.0,22
48475,2020-05-07,China,Henan,1276,1254.0,22
48476,2020-05-08,China,Henan,1276,1254.0,22
48477,2020-05-09,China,Henan,1276,1254.0,22
48478,2020-05-10,China,Henan,1276,1254.0,22
48479,2020-05-11,China,Henan,1276,1254.0,22
48480,2020-05-12,China,Henan,1276,1254.0,22
48481,2020-05-13,China,Henan,1276,1254.0,22
48482,2020-05-14,China,Henan,1276,1254.0,22
48483,2020-05-15,China,Henan,1276,1254.0,22
48484,2020-05-16,China,Henan,1276,1254.0,22
49070,2020-01-22,China,Hong Kong,0,0.0,0
49071,2020-01-23,China,Hong Kong,2,0.0,0
49072,2020-01-24,China,Hong Kong,2,0.0,0
49073,2020-01-25,China,Hong Kong,5,0.0,0
49074,2020-01-26,China,Hong Kong,8,0.0,0
49075,2020-01-27,China,Hong Kong,8,0.0,0
49076,2020-01-28,China,Hong Kong,8,0.0,0
49077,2020-01-29,China,Hong Kong,10,0.0,0
49078,2020-01-30,China,Hong Kong,10,0.0,0
49079,2020-01-31,China,Hong Kong,12,0.0,0
49080,2020-02-01,China,Hong Kong,13,0.0,0
49081,2020-02-02,China,Hong Kong,15,0.0,0
49082,2020-02-03,China,Hong Kong,15,0.0,0
49083,2020-02-04,China,Hong Kong,17,0.0,1
49084,2020-02-05,China,Hong Kong,21,0.0,1
49085,2020-02-06,China,Hong Kong,24,0.0,1
49086,2020-02-07,China,Hong Kong,25,0.0,1
49087,2020-02-08,China,Hong Kong,26,0.0,1
49088,2020-02-09,China,Hong Kong,29,0.0,1
49089,2020-02-10,China,Hong Kong,38,0.0,1
49090,2020-02-11,China,Hong Kong,49,0.0,1
49091,2020-02-12,China,Hong Kong,50,1.0,1
49092,2020-02-13,China,Hong Kong,53,1.0,1
49093,2020-02-14,China,Hong Kong,56,1.0,1
49094,2020-02-15,China,Hong Kong,56,1.0,1
49095,2020-02-16,China,Hong Kong,57,2.0,1
49096,2020-02-17,China,Hong Kong,60,2.0,1
49097,2020-02-18,China,Hong Kong,62,2.0,1
49098,2020-02-19,China,Hong Kong,63,5.0,2
49099,2020-02-20,China,Hong Kong,68,6.0,2
49100,2020-02-21,China,Hong Kong,68,5.0,2
49101,2020-02-22,China,Hong Kong,69,6.0,2
49102,2020-02-23,China,Hong Kong,74,11.0,2
49103,2020-02-24,China,Hong Kong,79,19.0,2
49104,2020-02-25,China,Hong Kong,84,19.0,2
49105,2020-02-26,China,Hong Kong,91,24.0,2
49106,2020-02-27,China,Hong Kong,92,24.0,2
49107,2020-02-28,China,Hong Kong,94,30.0,2
49108,2020-02-29,China,Hong Kong,95,33.0,2
49109,2020-03-01,China,Hong Kong,96,36.0,2
49110,2020-03-02,China,Hong Kong,100,36.0,2
49111,2020-03-03,China,Hong Kong,100,37.0,2
49112,2020-03-04,China,Hong Kong,105,37.0,2
49113,2020-03-05,China,Hong Kong,105,43.0,2
49114,2020-03-06,China,Hong Kong,107,46.0,2
49115,2020-03-07,China,Hong Kong,108,51.0,2
49116,2020-03-08,China,Hong Kong,114,58.0,3
49117,2020-03-09,China,Hong Kong,115,59.0,3
49118,2020-03-10,China,Hong Kong,120,65.0,3
49119,2020-03-11,China,Hong Kong,126,65.0,3
49120,2020-03-12,China,Hong Kong,129,67.0,3
49121,2020-03-13,China,Hong Kong,134,77.0,4
49122,2020-03-14,China,Hong Kong,140,78.0,4
49123,2020-03-15,China,Hong Kong,145,81.0,4
49124,2020-03-16,China,Hong Kong,155,84.0,4
49125,2020-03-17,China,Hong Kong,162,88.0,4
49126,2020-03-18,China,Hong Kong,181,92.0,4
49127,2020-03-19,China,Hong Kong,208,95.0,4
49128,2020-03-20,China,Hong Kong,256,98.0,4
